0,-0.00166661111294607,2
0.0001,-7.0323103294516e-08,2
0.0002,1.10078135651198e-07,2
0.0003,2.87411166201811e-08,2
0.0004,-4.58772829659284e-08,2
0.0005,-1.1338510755657e-07,2
0.0006,-1.74459941729361e-07,2
0.0007,-2.29714801323091e-07,2
0.0008,-99.9957807519415,2
0.0009,-99.9918290402876,2
0.001,-99.9868934307574,2
0.0011,-99.9824281478746,2
0.0012,-99.9784846131066,2
0.0013,-99.9748206276097,2
0.0014,-99.9715057925074,2
0.0015,-199.964358923975,2
0.0016,-199.957687180813,2
0.0017,-199.95029073842,2
0.0018,-199.943599121629,2
0.0019,-199.937545165834,2
0.002,-199.932068106715,2
0.0021,-199.927112970337,2
0.0022,-99.9269562234671,2
0.0023,-99.9268420459316,2
0.0024,-99.9280992150752,2
0.0025,-99.9292365854087,2
0.0026,-99.9302655728622,2
0.0027,-99.9311965055129,2
0.0028,-99.9320387272495,2
0.0029,-99.9328006915583,2
0.003,-199.929254219572,2
0.0031,-199.925927691996,2
0.0032,-99.9258813248977,2
0.0033,-99.925869588809,2
0.0034,-99.9272194374979,2
0.0035,-99.9284406557098,2
0.0036,-99.9295455009663,2
0.0037,-199.926301723427,2
0.0038,-199.923256546634,2
0.0039,-199.919141085981,2
0.004,-199.915417797926,2
0.0041,-99.916348916014,2
0.0042,-99.9172455309698,2
0.0043,-99.9194171716535,2
0.0044,-99.9213818712339,2
0.0045,-199.918897647811,2
0.0046,-199.916558024015,2
0.0047,-199.913080882437,2
0.0048,-199.909935086426,2
0.0049,-199.90708906123,2
0.005,-199.90457558121,2
0.0051,-199.902240276748,2
0.0052,-199.900127509323,2
0.0053,-199.898261609218,2
0.0054,-199.896527979029,2
0.0055,-199.894959550822,2
0.0056,-199.893540582085,2
0.0057,-199.892256830447,2
0.0058,-99.8953424836909,2
0.0059,-99.8982408589461,2
0.006,-99.902223507147,2
0.0061,-99.9058266387827,2
0.0062,-199.904789356506,2
0.0063,-199.903794147276,2
0.0064,-199.901533307619,2
0.0065,-199.89948790906,2
0.0066,-99.9019010326976,2
0.0067,-99.9041744389785,2
0.0068,-99.9075916730724,2
0.0069,-99.9106832703337,2
0.007,-99.9134802615152,2
0.0071,-199.911730910301,2
0.0072,-199.910074222947,2
0.0073,-99.9115024128765,2
